gene_symbol,transcript_id,TPM
PCBD2,ENST00000254908,0
CATSPER3,ENST00000282611,0
PITX1,ENST00000265340,0.874753
C5orf20,ENST00000503143,0
TIFAB,ENST00000537858,0
NEUROG1,ENST00000314744,0
CXCL14,ENST00000512158,0
IL9,ENST00000274520,0
LECT2,ENST00000274507,0
TGFBI,ENST00000442011,0
SMAD5,ENST00000545279,0
TRPC7,ENST00000513104,0
SPOCK1,ENST00000394945,0
KLHL3,ENST00000309755,0
HNRNPA0,ENST00000314940,0.647383
MYOT,ENST00000239926,17.16881
PKD2L2,ENST00000508883,0.449209
WNT8A,ENST00000506684,0
NME5,ENST00000265191,0
BRD8,ENST00000254900,0
KIF20A,ENST00000394894,0
CDC23,ENST00000394886,3.166581
GFRA3,ENST00000274721,0
CDC25C,ENST00000323760,0
FAM53C,ENST00000239906,0.279873
KDM3B,ENST00000314358,0
REEP2,ENST00000378339,0
EGR1,ENST00000239938,0.316219
ETF1,ENST00000360541,0.330134
HSPA9,ENST00000297185,0
CTNNA1,ENST00000302763,0.799412
LRRTM2,ENST00000274711,13.881661
SIL1,ENST00000394817,0
MATR3,ENST00000394805,0
PAIP2,ENST00000265192,0
SLC23A1,ENST00000348729,7.584324
MZB1,ENST00000302125,0
PROB1,ENST00000434752,1.499224
SPATA24,ENST00000450845,0
DNAJC18,ENST00000302060,0
TMEM173,ENST00000330794,0
UBE2D2,ENST00000398733,1.201107
CXXC5,ENST00000302517,0
PSD2,ENST00000274710,0.854096
NRG2,ENST00000361474,0
PURA,ENST00000331327,0.729815
IGIP,ENST00000333305,0
CYSTM1,ENST00000261811,6.75225
PFDN1,ENST00000261813,0
HBEGF,ENST00000230990,0
SLC4A9,ENST00000506757,0
ANKHD1,ENST00000360839,0
EIF4EBP3,ENST00000310331,20.10208
CD14,ENST00000302014,0
TMCO6,ENST00000394671,1.210687
NDUFA2,ENST00000252102,0
IK,ENST00000417647,0
DND1,ENST00000542735,42.744604
HARS,ENST00000504156,0
HARS2,ENST00000230771,0
ZMAT2,ENST00000274712,0
PCDHA1,ENST00000504120,0
PCDHA2,ENST00000526136,0
PCDHA3,ENST00000522353,0
PCDHA4,ENST00000530339,0
PCDHA5,ENST00000529859,0
PCDHA6,ENST00000529310,0
PCDHA7,ENST00000525929,0
PCDHA8,ENST00000531613,0
PCDHA9,ENST00000532602,0
PCDHA10,ENST00000307360,0
PCDHA11,ENST00000398640,0
PCDHA12,ENST00000398631,0
PCDHA13,ENST00000289272,0
PCDHAC1,ENST00000253807,0
PCDHAC2,ENST00000289269,0
PCDHB1,ENST00000306549,0.114714
PCDHB2,ENST00000194155,0
PCDHB3,ENST00000231130,1.404646
PCDHB4,ENST00000194152,2.531525
PCDHB5,ENST00000231134,0.577818
PCDHB7,ENST00000231137,0.261599
PCDHB8,ENST00000239444,0.365151
PCDHB10,ENST00000239446,0.89945
PCDHB11,ENST00000354757,0
PCDHB12,ENST00000239450,0
PCDHB13,ENST00000341948,0
PCDHB15,ENST00000231173,0
SLC25A2,ENST00000239451,1.566453
TAF7,ENST00000313368,3.570838
PCDHGA2,ENST00000394576,0.31671
PCDHGA3,ENST00000253812,0
PCDHGA4,ENST00000571252,0
PCDHGB3,ENST00000576222,0
PCDHGA6,ENST00000517434,0
PCDHGA7,ENST00000518325,0
PCDHGB4,ENST00000519479,0.347162
PCDHGB7,ENST00000398594,0
PCDHGA11,ENST00000398587,0
PCDHGA12,ENST00000252085,0
PCDHGC3,ENST00000308177,0
PCDHGC5,ENST00000252087,3.192213
DIAPH1,ENST00000389054,0.220123
HDAC3,ENST00000305264,0
RELL2,ENST00000297164,0
FCHSD1,ENST00000435817,0
ARAP3,ENST00000239440,0.261421
PCDH1,ENST00000287008,1.004888
KIAA0141,ENST00000432126,0
PCDH12,ENST00000231484,36.425728
RNF14,ENST00000394520,0
GNPDA1,ENST00000311337,0
NDFIP1,ENST00000253814,0.308457
SPRY4,ENST00000434127,0
FGF1,ENST00000337706,0
NR3C1,ENST00000394464,0
YIPF5,ENST00000274496,0
KCTD16,ENST00000512467,0.068934
SH3RF2,ENST00000359120,0
PLAC8L1,ENST00000311450,0
LARS,ENST00000394434,0
RBM27,ENST00000265271,0.405522
STK32A,ENST00000397936,0
DPYSL3,ENST00000343218,9.196886
SPINK1,ENST00000296695,0
SCGB3A2,ENST00000296694,0
C5orf46,ENST00000318315,0
SPINK5,ENST00000256084,0
SPINK6,ENST00000325630,0
SPINK13,ENST00000398450,3.812013
SPINK7,ENST00000274565,0
SPINK9,ENST00000377906,4.411796
FBXO38,ENST00000340253,0
HTR4,ENST00000377888,0
ADRB2,ENST00000305988,0.285924
SH3TC2,ENST00000515425,0
ABLIM3,ENST00000309868,0
AFAP1L1,ENST00000296721,2.849426
GRPEL2,ENST00000329271,0
PCYOX1L,ENST00000274569,0
IL17B,ENST00000261796,9.862223
CSNK1A1,ENST00000377843,0
ARHGEF37,ENST00000333677,0.194555
PPARGC1B,ENST00000309241,0
PDE6A,ENST00000255266,0
SLC26A2,ENST00000286298,0.816332
TIGD6,ENST00000296736,0.281517
HMGXB3,ENST00000502717,2.315027
PDGFRB,ENST00000261799,0
CDX1,ENST00000231656,0
SLC6A7,ENST00000230671,0
ARSI,ENST00000328668,0
RPS14,ENST00000407193,1.137462
NDST1,ENST00000261797,0.117655
SYNPO,ENST00000307662,0
MYOZ3,ENST00000517768,0
RBM22,ENST00000199814,0.890968
DCTN4,ENST00000447998,0.284153
GPX3,ENST00000388825,0
TNIP1,ENST00000521591,0
ANXA6,ENST00000354546,0
CCDC69,ENST00000355417,0
GM2A,ENST00000357164,0.816853
SLC36A3,ENST00000335230,0
SLC36A2,ENST00000335244,0
SLC36A1,ENST00000243389,0
SPARC,ENST00000231061,2.924488
ATOX1,ENST00000313115,0
G3BP1,ENST00000356245,2e-6
GLRA1,ENST00000274576,0
NMUR2,ENST00000255262,0
GRIA1,ENST00000285900,0
FAM114A2,ENST00000351797,0
GALNT10,ENST00000297107,9.386629
SAP30L,ENST00000297109,0
HAND1,ENST00000231121,0
LARP1,ENST00000518297,0.945325
FAXDC2,ENST00000326080,0
CNOT8,ENST00000285896,0
GEMIN5,ENST00000285873,0.354313
MRPL22,ENST00000523037,0
KIF4B,ENST00000435029,0
TIMD4,ENST00000274532,0
HAVCR1,ENST00000523175,0
HAVCR2,ENST00000307851,0
MED7,ENST00000286317,0
FAM71B,ENST00000302938,0
ITK,ENST00000422843,0
FNDC9,ENST00000312349,0
ADAM19,ENST00000257527,0.160429
SOX30,ENST00000265007,0
C5orf52,ENST00000409999,0
THG1L,ENST00000231198,0
LSM11,ENST00000286307,0
CLINT1,ENST00000411809,0
EBF1,ENST00000313708,0
RNF145,ENST00000424310,0.54295
UBLCP1,ENST00000296786,0.946365
IL12B,ENST00000231228,0
ADRA1B,ENST00000306675,0
TTC1,ENST00000231238,0
PWWP2A,ENST00000307063,0.782454
FABP6,ENST00000402432,0
CCNJL,ENST00000257536,0
C5orf54,ENST00000408953,0
SLU7,ENST00000297151,0.84795
PTTG1,ENST00000352433,0
ATP10B,ENST00000327245,0
GABRB2,ENST00000393959,0.278051
GABRA6,ENST00000274545,0
GABRA1,ENST00000393943,0
CCNG1,ENST00000340828,3.321774
NUDCD2,ENST00000302764,5.561333
HMMR,ENST00000393915,0
MAT2B,ENST00000321757,0
WWC1,ENST00000265293,0
RARS,ENST00000231572,0
FBLL1,ENST00000338333,0
PANK3,ENST00000239231,0.364386
SLIT3,ENST00000519560,0
SPDL1,ENST00000265295,0
DOCK2,ENST00000520908,0
FAM196B,ENST00000377365,5.847688
FOXI1,ENST00000306268,0
C5orf58,ENST00000593851,0
LCP2,ENST00000046794,0
KCNMB1,ENST00000274629,5.08147
KCNIP1,ENST00000328939,0
GABRP,ENST00000265294,0
RANBP17,ENST00000523189,0
TLX3,ENST00000296921,0
NPM1,ENST00000296930,0
FGF18,ENST00000274625,0
SMIM23,ENST00000523047,0
STK10,ENST00000176763,0.303843
EFCAB9,ENST00000398186,0
UBTD2,ENST00000393792,0.333422
SH3PXD2B,ENST00000311601,0.12128
NEURL1B,ENST00000369800,0.295643
DUSP1,ENST00000239223,1.553132
ERGIC1,ENST00000393784,1.376401
RPL26L1,ENST00000265100,0
ATP6V0E1,ENST00000519374,0
CREBRF,ENST00000296953,0
BNIP1,ENST00000351486,0
NKX2-5,ENST00000329198,0.697664
BOD1,ENST00000311086,0
CPEB4,ENST00000265085,0.646186
C5orf47,ENST00000340147,0
NSG2,ENST00000303177,0
MSX2,ENST00000239243,0
DRD1,ENST00000393752,0
SFXN1,ENST00000321442,1.196282
CPLX2,ENST00000393745,0
THOC3,ENST00000265097,0
SIMC1,ENST00000429602,0
KIAA1191,ENST00000298569,0
ARL10,ENST00000310389,0.518053
HIGD2A,ENST00000274787,11.274591
CLTB,ENST00000310418,0
FAF2,ENST00000261942,0.862362
RNF44,ENST00000274811,0.646531
GPRIN1,ENST00000303991,0.22917
SNCB,ENST00000393693,0
EIF4E1B,ENST00000318682,0
TSPAN17,ENST00000508164,0
UNC5A,ENST00000329542,0.786374
HK3,ENST00000292432,0
UIMC1,ENST00000511320,0
ZNF346,ENST00000358149,0
FGFR4,ENST00000292408,0
NSD1,ENST00000439151,1.7e-5
RAB24,ENST00000303251,0
PRELID1,ENST00000303204,0
LMAN2,ENST00000303127,0
RGS14,ENST00000408923,0
SLC34A1,ENST00000324417,0
PFN3,ENST00000358571,0
F12,ENST00000253496,0
GRK6,ENST00000355472,0
PRR7,ENST00000323249,0
PDLIM7,ENST00000355841,0
DDX41,ENST00000330503,0
FAM193B,ENST00000514747,0
TMED9,ENST00000332598,2.783062
B4GALT7,ENST00000029410,0.968002
PROP1,ENST00000308304,0.751639
N4BP3,ENST00000274605,3.343459
RMND5B,ENST00000313386,94.534628
NHP2,ENST00000274606,7.100034
HNRNPAB,ENST00000358344,0
PHYKPL,ENST00000308158,7.038815
COL23A1,ENST00000390654,0
CLK4,ENST00000316308,0
ZNF354A,ENST00000335815,0
ZNF354B,ENST00000322434,1.435351
ZFP2,ENST00000361362,0
ZNF454,ENST00000519564,0.482431
GRM6,ENST00000517717,0
ZNF879,ENST00000444149,0.60822
ZNF354C,ENST00000315475,1.456268
ADAMTS2,ENST00000251582,0.559071
RUFY1,ENST00000319449,0
CBY3,ENST00000376974,26.556306
CANX,ENST00000247461,3.489309
MAML1,ENST00000292599,0
LTC4S,ENST00000292596,0
MGAT4B,ENST00000292591,0
SQSTM1,ENST00000389805,52.863784
C5orf45,ENST00000292586,0
TBC1D9B,ENST00000355235,0.351855
RNF130,ENST00000521389,0
RASGEF1C,ENST00000361132,0
MAPK9,ENST00000452135,0
GFPT2,ENST00000253778,0
CNOT6,ENST00000261951,0
SCGB3A1,ENST00000292641,0
FLT4,ENST00000261937,0
MGAT1,ENST00000307826,0
ZFP62,ENST00000502412,0
BTNL8,ENST00000340184,0
BTNL3,ENST00000342868,0
BTNL9,ENST00000327705,0
TRIM7,ENST00000274773,1.447117
TRIM41,ENST00000315073,0
GNB2L1,ENST00000512805,0
IRF4,ENST00000380956,0
EXOC2,ENST00000230449,10.419684
FOXQ1,ENST00000296839,0.378624
GMDS,ENST00000380815,0
MYLK4,ENST00000274643,0
WRNIP1,ENST00000380773,0
SERPINB1,ENST00000380739,0.875892
SERPINB9,ENST00000380698,0.938102
SERPINB6,ENST00000380539,0
RIPK1,ENST00000259808,0.712913
BPHL,ENST00000380379,3.300874
TUBB2A,ENST00000333628,3.797421
TUBB2B,ENST00000259818,13.128107
PSMG4,ENST00000438998,0
SLC22A23,ENST00000406686,0
PXDC1,ENST00000380283,3.865968
PRPF4B,ENST00000337659,0
FAM217A,ENST00000274673,1.895676
ECI2,ENST00000380118,0
CDYL,ENST00000397588,0
RPP40,ENST00000380051,0
PPP1R3G,ENST00000405617,4.117235
LYRM4,ENST00000330636,0.129299
FARS2,ENST00000274680,0
NRN1,ENST00000244766,0
F13A1,ENST00000264870,0
LY86,ENST00000230568,0
RREB1,ENST00000379938,0
SSR1,ENST00000244763,0.291089
CAGE1,ENST00000502583,0
RIOK1,ENST00000379834,1.076573
DSP,ENST00000379802,2e-6
SNRNP48,ENST00000342415,0.930692
BMP6,ENST00000283147,9.817027
TXNDC5,ENST00000379757,0.679243
BLOC1S5,ENST00000397457,0
EEF1E1,ENST00000379715,0
TFAP2A,ENST00000379613,0
GCNT2,ENST00000495262,0
GCNT2,ENST00000316170,0.22107
PAK1IP1,ENST00000379568,0.71683
TMEM14C,ENST00000229563,0
TMEM14B,ENST00000379542,0
MAK,ENST00000354489,0
GCM2,ENST00000379491,7.082624
SYCP2L,ENST00000283141,0
ELOVL2,ENST00000354666,2.198229
SMIM13,ENST00000416247,0.393808
ERVFRD-1,ENST00000472091,0
NEDD9,ENST00000379446,0
TMEM170B,ENST00000379426,0.21135
ADTRP,ENST00000414691,0
HIVEP1,ENST00000379388,0
EDN1,ENST00000379375,0
PHACTR1,ENST00000332995,15.886728
TBC1D7,ENST00000379300,0
GFOD1,ENST00000379287,0
SIRT5,ENST00000606117,0
NOL7,ENST00000451315,32.291816
RANBP9,ENST00000011619,13.251993
RNF182,ENST00000488300,0
CD83,ENST00000379153,0
JARID2,ENST00000341776,0
DTNBP1,ENST00000344537,0
MYLIP,ENST00000356840,0
GMPR,ENST00000259727,0
ATXN1,ENST00000436367,0.265011
STMND1,ENST00000536551,0
RBM24,ENST00000379052,0
CAP2,ENST00000229922,0
FAM8A1,ENST00000259963,3.059778
NUP153,ENST00000262077,0
KIF13A,ENST00000259711,0
NHLRC1,ENST00000340650,0
TPMT,ENST00000309983,1.866934
RNF144B,ENST00000259939,0
ID4,ENST00000378700,0
MBOAT1,ENST00000324607,0
E2F3,ENST00000346618,0
CDKAL1,ENST00000274695,0
SOX4,ENST00000244745,3.162742
PRL,ENST00000306482,0
HDGFL1,ENST00000510882,0
NRSN1,ENST00000378491,0
DCDC2,ENST00000378454,0
KAAG1,ENST00000274766,1.610656
MRS2,ENST00000378386,0
GPLD1,ENST00000230036,6.948905
ALDH5A1,ENST00000357578,1.496504
KIAA0319,ENST00000378214,0
TDP2,ENST00000378198,0
ACOT13,ENST00000230048,59.943552
C6orf62,ENST00000378119,8.290893
GMNN,ENST00000230056,0
C6orf229,ENST00000565469,0
LRRC16A,ENST00000329474,0.174416
SCGN,ENST00000377961,0
HIST1H2AA,ENST00000297012,0
HIST1H2BA,ENST00000274764,0
SLC17A4,ENST00000377905,0
SLC17A1,ENST00000244527,0
SLC17A3,ENST00000397060,0
TRIM38,ENST00000357085,0.298803
HIST1H1A,ENST00000244573,0
HIST1H1C,ENST00000343677,48.799183
HIST1H4C,ENST00000377803,4.909902
HIST1H1T,ENST00000338379,0
HIST1H1E,ENST00000304218,236.900363
HIST1H3D,ENST00000356476,0
HIST1H2AD,ENST00000341023,11.075258
HIST1H1D,ENST00000244534,6.570085
HIST1H4G,ENST00000244537,14.395135
HIST1H2BI,ENST00000377733,0
BTN3A2,ENST00000377708,0
BTN2A2,ENST00000356709,0
BTN3A1,ENST00000289361,0
BTN3A3,ENST00000244519,0
BTN2A1,ENST00000312541,0
HMGN4,ENST00000377575,1.078208
ABT1,ENST00000274849,0
ZNF322,ENST00000415922,0
HIST1H2BJ,ENST00000339812,0
HIST1H2BK,ENST00000356950,13.836997
HIST1H2AH,ENST00000377459,13.235389
PRSS16,ENST00000230582,0
HIST1H2AJ,ENST00000333151,0
HIST1H4J,ENST00000355057,0
HIST1H1B,ENST00000331442,29.595801
HIST1H3J,ENST00000359303,5.637295
HIST1H2AM,ENST00000359611,6.341957
OR2B2,ENST00000303324,3.79332
OR2B6,ENST00000244623,0
ZNF165,ENST00000377325,0.806395
ZSCAN16,ENST00000340487,31.03249
ZKSCAN8,ENST00000330236,0
ZSCAN9,ENST00000252207,0
ZKSCAN4,ENST00000377294,6.577592
NKAPL,ENST00000343684,0
ZKSCAN3,ENST00000252211,2.73459
GPX6,ENST00000361902,0
GPX5,ENST00000412168,0
SCAND3,ENST00000452236,0
TRIM27,ENST00000377199,0
ZNF311,ENST00000377179,0
OR2B3,ENST00000377173,0
OR12D3,ENST00000396806,0.56373
MAS1L,ENST00000377127,0
UBD,ENST00000377050,0
GABBR1,ENST00000377034,0
MOG,ENST00000376917,0
ZFP57,ENST00000376883,0
HLA-F,ENST00000259951,0
HLA-A,ENST00000376809,0
ZNRD1,ENST00000332435,1.796157
PPP1R11,ENST00000376772,0.846177
TRIM31,ENST00000376734,0.513634
TRIM40,ENST00000396581,0
TRIM10,ENST00000449742,0
TRIM15,ENST00000376694,0
TRIM26,ENST00000454678,0
RPP21,ENST00000442966,0
HLA-E,ENST00000376630,0.397234
PRR3,ENST00000376560,11.651812
ABCF1,ENST00000326195,0
PPP1R10,ENST00000376511,2.999856
MRPS18B,ENST00000259873,1.589629
ATAT1,ENST00000330083,0
DHX16,ENST00000376442,0.289275
PPP1R18,ENST00000274853,0
MDC1,ENST00000376406,0
TUBB,ENST00000327892,0
FLOT1,ENST00000376389,0
IER3,ENST00000259874,12.01634
GTF2H4,ENST00000259895,0
SFTA2,ENST00000359086,0
DPCR1,ENST00000462446,0.54102
MUC21,ENST00000376296,0
C6orf15,ENST00000259870,0
PSORS1C1,ENST00000259881,0
CDSN,ENST00000376288,0.396029
PSORS1C2,ENST00000259845,0
TCF19,ENST00000376257,0
POU5F1,ENST00000259915,0
HLA-B,ENST00000412585,0
MICA,ENST00000449934,0
MICB,ENST00000252229,0
MCCD1,ENST00000376191,13.867013
DDX39B,ENST00000396172,0
ATP6V1G2,ENST00000303892,3.447164
NFKBIL1,ENST00000376148,0
LTA,ENST00000418386,0
TNF,ENST00000449264,0
LTB,ENST00000429299,0
LST1,ENST00000438075,0
NCR3,ENST00000340027,0
AIF1,ENST00000376059,0
PRRC2A,ENST00000376033,0
APOM,ENST00000375916,3.567351
C6orf47,ENST00000375911,0.409159
GPANK1,ENST00000375896,0
CSNK2B,ENST00000375882,0
ABHD16A,ENST00000395952,0
LY6G6F,ENST00000375832,0
LY6G6C,ENST00000375819,0
DDAH2,ENST00000375789,0
MSH5,ENST00000375750,0
VWA7,ENST00000375688,0.342551
VARS,ENST00000375663,0
LSM2,ENST00000375661,0
HSPA1L,ENST00000375654,1.453628
HSPA1A,ENST00000375651,6.793059
HSPA1B,ENST00000375650,0
NEU1,ENST00000375631,0
SLC44A4,ENST00000229729,0
ZBTB12,ENST00000375527,5.860945
C2,ENST00000299367,0
CFB,ENST00000425368,2.094622
NELFE,ENST00000375429,0
SKIV2L,ENST00000375394,0
DXO,ENST00000337523,0
C4A,ENST00000428956,0
C4B,ENST00000435363,0
ATF6B,ENST00000375203,0
FKBPL,ENST00000375156,0
PRRT1,ENST00000211413,0
PPT2,ENST00000324816,0
EGFL8,ENST00000333845,0
AGPAT1,ENST00000375107,0
RNF5,ENST00000375094,0
AGER,ENST00000375076,0
PBX2,ENST00000375050,6.041279
GPSM3,ENST00000375040,0
NOTCH4,ENST00000375023,0.415699
HLA-DRA,ENST00000395388,0
HLA-DRB5,ENST00000374975,0
HLA-DQA1,ENST00000343139,0
HLA-DQA2,ENST00000374940,1.510739
HLA-DQB2,ENST00000437316,0
HLA-DOB,ENST00000438763,0
TAP2,ENST00000374897,0
PSMB8,ENST00000374882,0
PSMB9,ENST00000374859,0
HLA-DMB,ENST00000418107,0
HLA-DMA,ENST00000374843,0
BRD2,ENST00000374825,1.002584
HLA-DOA,ENST00000229829,0
HLA-DPB1,ENST00000418931,0
COL11A2,ENST00000341947,0
RXRB,ENST00000374680,4.808344
SLC39A7,ENST00000374677,1.738385
HSD17B8,ENST00000374662,0
RING1,ENST00000374656,0
VPS52,ENST00000445902,0
RPS18,ENST00000439602,0
B3GALT4,ENST00000451237,2.512357
WDR46,ENST00000374617,0
PFDN6,ENST00000374606,0
RGL2,ENST00000497454,0
TAPBP,ENST00000434618,27.066343
ZBTB22,ENST00000431845,0
DAXX,ENST00000374542,0
DAXX,ENST00000494082,0
KIFC1,ENST00000428849,0.42635
PHF1,ENST00000374516,0.528171
CUTA,ENST00000488034,0
ZBTB9,ENST00000395064,0.370333
BAK1,ENST00000374467,0
ITPR3,ENST00000605930,3.638419
UQCC2,ENST00000607484,0
IP6K3,ENST00000293756,0.385497
LEMD2,ENST00000293760,0
MLN,ENST00000430124,2.955475
GRM4,ENST00000538487,0
HMGA1,ENST00000311487,0
C6orf1,ENST00000476320,0
NUDT3,ENST00000607016,2.081786
PACSIN1,ENST00000244458,0
SPDEF,ENST00000374037,0
C6orf106,ENST00000374023,0
SNRPC,ENST00000244520,0
UHRF1BP1,ENST00000192788,15.266869
TAF11,ENST00000361288,9.703195
ANKS1A,ENST00000360359,1.796247
TCP11,ENST00000311875,0
SCUBE3,ENST00000274938,42.827062
ZNF76,ENST00000373953,0
DEF6,ENST00000316637,0
PPARD,ENST00000360694,0
FANCE,ENST00000229769,0
RPL10A,ENST00000322203,11.683265
TULP1,ENST00000229771,0
FKBP5,ENST00000357266,1.787163
ARMC12,ENST00000373866,0
CLPSL2,ENST00000403376,0
CLPSL1,ENST00000373861,0
CLPS,ENST00000259938,0
LHFPL5,ENST00000360215,0
SRPK1,ENST00000373825,0
SLC26A8,ENST00000490799,0
MAPK14,ENST00000229794,1.034835
MAPK13,ENST00000211287,1.204209
BRPF3,ENST00000357641,0
C6orf222,ENST00000437635,0
ETV7,ENST00000340181,0
PXT1,ENST00000454782,0
KCTD20,ENST00000373731,3.499435
STK38,ENST00000229812,1.368768
SRSF3,ENST00000373715,0
CDKN1A,ENST00000244741,0
CPNE5,ENST00000244751,0
PPIL1,ENST00000373699,0
C6orf89,ENST00000480824,0.552475
PI16,ENST00000373674,2.232865
FGD2,ENST00000274963,0
PIM1,ENST00000373509,0.744288
TBC1D22B,ENST00000373491,0
RNF8,ENST00000373479,0
CMTR1,ENST00000373451,6.514539
CCDC167,ENST00000373408,11.309497
MDGA1,ENST00000434837,0
ZFAND3,ENST00000287218,0
BTBD9,ENST00000481247,0
GLO1,ENST00000373365,0
DNAH8,ENST00000327475,0
GLP1R,ENST00000373256,0.141962
SAYSD1,ENST00000229903,0
KCNK5,ENST00000359534,0
KCNK17,ENST00000373231,0
KCNK16,ENST00000437525,0
KIF6,ENST00000287152,0
DAAM2,ENST00000274867,0
MOCS1,ENST00000340692,46.350792
LRFN2,ENST00000338305,0
UNC5CL,ENST00000244565,0
TSPO2,ENST00000373161,12.620176
OARD1,ENST00000424266,0
TREM2,ENST00000373113,0
TREML2,ENST00000483722,0.51654
TREML4,ENST00000341495,0
TREM1,ENST00000244709,0
NCR2,ENST00000373089,0
MDFI,ENST00000230321,3.308847
TFEB,ENST00000373033,0
PGC,ENST00000373025,0
FRS3,ENST00000373018,0
PRICKLE4,ENST00000458694,0
TOMM6,ENST00000398881,6.860969
MED20,ENST00000265350,0
BYSL,ENST00000230340,5.752995
CCND3,ENST00000372991,0
TAF8,ENST00000372977,0
C6orf132,ENST00000341865,0.297667
RP1-139D8.6,ENST00000372963,0
GUCA1B,ENST00000230361,0
MRPS10,ENST00000053468,0.493378
UBR2,ENST00000372901,0.240074
PRPH2,ENST00000230381,4.977699
TBCC,ENST00000372876,0
RPL7L1,ENST00000493763,0
C6orf226,ENST00000408925,5.930142
PTCRA,ENST00000304672,0
CNPY3,ENST00000372836,0.772624
GNMT,ENST00000372808,5.521414
PEX6,ENST00000304611,1.429173
PPP2R5D,ENST00000485511,0
MEA1,ENST00000244711,208.761521
KLHDC3,ENST00000326974,3.946107
RRP36,ENST00000244496,0.977775
CUL7,ENST00000265348,2.007125
MRPL2,ENST00000388752,3.566629
KLC4,ENST00000347162,0
PTK7,ENST00000230419,0
SRF,ENST00000265354,0.688028
CUL9,ENST00000252050,0
DNPH1,ENST00000230431,0
TTBK1,ENST00000259750,0.398158
SLC22A7,ENST00000372585,0
CRIP3,ENST00000372569,0
ZNF318,ENST00000361428,0
ABCC10,ENST00000372530,0
DLK2,ENST00000372488,0
YIPF3,ENST00000372422,1.451895
XPO5,ENST00000265351,0
POLH,ENST00000372236,2.992104
GTPBP2,ENST00000307126,0
MAD2L1BP,ENST00000372171,0
RSPH9,ENST00000372163,93.074301
MRPS18A,ENST00000372133,1.123299
MRPL14,ENST00000372014,0
TMEM63B,ENST00000323267,0
CAPN11,ENST00000398776,0
SLC29A1,ENST00000371755,0
HSP90AB1,ENST00000371646,23.365685
SLC35B2,ENST00000393812,0
TMEM151B,ENST00000451188,2.546577
TCTE1,ENST00000371505,16.095204
AARS2,ENST00000244571,0
CDC5L,ENST00000371477,0.914461
SUPT3H,ENST00000371459,0
CLIC5,ENST00000339561,0
ENPP4,ENST00000321037,3.324657
ENPP5,ENST00000371383,1.530012
RCAN2,ENST00000371374,0
CYP39A1,ENST00000275016,0
SLC25A27,ENST00000371347,0
TDRD6,ENST00000316081,1e-6
PLA2G7,ENST00000274793,0
MEP1A,ENST00000230588,0
GPR116,ENST00000283296,0
GPR110,ENST00000371253,0
TNFRSF21,ENST00000296861,2.183483
CD2AP,ENST00000359314,0.353764
GPR115,ENST00000283303,0
MUT,ENST00000274813,0
CENPQ,ENST00000335783,0
GLYATL3,ENST00000371197,0
RHAG,ENST00000371175,0
CRISP2,ENST00000339139,0
CRISP3,ENST00000263045,0
PGK2,ENST00000304801,0
CRISP1,ENST00000335847,0
DEFB114,ENST00000322066,0
DEFB113,ENST00000398718,0
DEFB110,ENST00000371148,0
TFAP2D,ENST00000008391,0
TFAP2B,ENST00000393655,0
PKHD1,ENST00000371117,0
IL17F,ENST00000336123,0
MCM3,ENST00000596288,0
PAQR8,ENST00000442253,0
EFHC1,ENST00000371068,1.001943
TRAM2,ENST00000182527,16.120774
TMEM14A,ENST00000211314,0
GSTA2,ENST00000493422,0
GSTA1,ENST00000334575,0
GSTA3,ENST00000211122,0
GSTA4,ENST00000370963,0
FBXO9,ENST00000323557,0
GCM1,ENST00000259803,0
ELOVL5,ENST00000304434,0.725947
KLHL31,ENST00000370905,0
LRRC1,ENST00000370888,0.627658
MLIP,ENST00000502396,0
TINAG,ENST00000259782,0
FAM83B,ENST00000306858,0
GFRAL,ENST00000340465,0
HMGCLL1,ENST00000274901,0
BMP5,ENST00000370830,0
COL21A1,ENST00000244728,0
BEND6,ENST00000370746,0
KIAA1586,ENST00000370733,0.359544
ZNF451,ENST00000370706,0
BAG2,ENST00000370693,13.551699
RAB23,ENST00000468148,14.552861
KHDRBS2,ENST00000281156,0
LGSN,ENST00000370657,0
PHF3,ENST00000262043,0
EYS,ENST00000503581,14.924847
BAI3,ENST00000370598,0.625401
COL9A1,ENST00000357250,0
FAM135A,ENST00000418814,0
C6orf57,ENST00000370474,0.977775
SMAP1,ENST00000370455,0
B3GAT2,ENST00000230053,25.652723
OGFRL1,ENST00000370435,0
KCNQ5,ENST00000370398,0
KHDC1L,ENST00000370388,0
DPPA5,ENST00000370370,0
KHDC3L,ENST00000370367,0
DDX43,ENST00000370336,0.418726
MB21D1,ENST00000370315,0
MTO1,ENST00000498286,0.51654
EEF1A1,ENST00000309268,1.460799
SLC17A5,ENST00000355773,0
CD109,ENST00000287097,0
COL12A1,ENST00000322507,1.3e-5
TMEM30A,ENST00000230461,2.84772
FILIP1,ENST00000237172,0
SENP6,ENST00000447266,0
MYO6,ENST00000369977,0
IMPG1,ENST00000369950,0
HTR1B,ENST00000369947,0
IRAK1BP1,ENST00000369940,0.171705
PHIP,ENST00000275034,15.837858
LCA5,ENST00000369846,2.373417
SH3BGRL2,ENST00000369838,0
ELOVL4,ENST00000369816,0.660812
TTK,ENST00000369798,0
BCKDHB,ENST00000320393,0
FAM46A,ENST00000320172,0
IBTK,ENST00000306270,0
TPBG,ENST00000369750,0
